"model_time","cost_drugs","cost_items","cost_total","count_deaths"
1,2798.91777161696,96349.2049347146,99148.1227063315,0
2,11926.9850806288,48627.6586931238,60554.6437737525,0
3,7085.02149506029,27030.0105893142,34115.0320843745,0
4,3699.55511127117,14257.5608666692,17957.1159779404,0
5,1973.33768282843,7862.74194949168,9836.07963232011,0
6,1123.47474864341,4540.19194956465,5663.66669820806,0
7,657.473513987336,2700.8008859528,3358.27439994014,0
8,396.925137190936,1646.45598940982,2043.38112660075,0
9,243.95403915974,1011.27430899188,1255.22834815162,0
10,149.664255565339,616.404431921207,766.068687486546,0
11,90.735890725183,376.111506983515,466.847397708699,0
12,55.667314410617,231.187669738668,286.854984149285,0
13,34.2626909906436,141.994300060032,176.256991050675,0
14,21.011238288184,87.6011291453391,108.612367433523,0
15,13.0260312955109,54.2192062950265,67.2452375905374,0
16,8.0471376257313,33.3234001365393,41.3705377622706,0
17,4.92415593669687,20.4476702706789,25.3718262073758,0
18,3.02935564217042,12.6505778026798,15.6799334448503,0
19,1.8834246132596,7.88869282800313,9.77211744126273,0
20,1.17703350022913,4.90814857252554,6.08518207275466,0
21,0.729523843732303,3.04163476524424,3.77115860897654,0
22,0.4517968861417,1.87205319973169,2.32385008587339,0
23,0.276683560569458,1.1542605116401,1.43094407220956,0
24,0.171616864491657,0.719132131954451,0.890748996446108,0
25,0.107305213588515,0.448796140507817,0.556101354096332,0
26,0.0668492466129209,0.279044766582424,0.345894013195345,0
27,0.0414987555105001,0.173583467776335,0.215082223286835,0
28,0.0258586240796212,0.108171124960427,0.134029749040049,60.2354815253821
