"model_time","cost_drugs","cost_items","cost_total","count_deaths"
1,430.92302591464,29338.5184677065,29769.4414936212,0
2,4394.07319746465,14649.3533795764,19043.4265770411,1.12040352710912
3,1709.32372633608,5752.5665196279,7461.89024596397,6.78560709380101
4,679.994156522974,2348.62283521825,3028.61699174122,9.0687324981168
5,287.259597339785,1033.70771514005,1320.96731247983,10.0085417467595
6,132.881165564185,500.023299689228,632.904465253413,10.4214845858521
7,67.524863683284,263.846784690599,331.371648373883,10.6207458116699
8,37.0079857037502,148.035741113978,185.043726817728,10.7269603653979
9,21.2304767479152,86.2292083003288,107.459685048244,10.7874962407598
10,12.5378871581238,51.3276082451039,63.8654954032277,10.8235101171632
11,7.51584316327185,30.9748414100373,38.4906845733091,10.8453052105211
12,4.56041945324834,18.7765210348546,23.3369404881029,10.8588480939676
13,2.76205860345279,11.4179225000628,14.1799811035156,10.8672288842887
14,1.68506543801727,6.97320061361009,8.65826605162736,10.8724272495252
15,1.03006110807567,4.27711131079199,5.30717241886766,10.8756424668739
16,0.633512356126114,2.62987431043036,3.26338666655648,10.8776469230107
17,0.389401905293246,1.61787064434708,2.00727254964033,10.878897976587
18,0.23973432653261,0.998747850554619,1.23848217708723,10.8796739245622
19,0.148326743199762,0.618504404274303,0.766831147474065,10.8801566360112
20,0.0919274317652051,0.383888553175125,0.47581598494033,10.8804570796215
21,0.0571229699080478,0.238525988248057,0.295648958156105,10.8806447563787
22,0.0354868823626058,0.148118254701451,0.183605137064057,10.8807622955307
23,0.0220257201378516,0.091871578226301,0.113897298364153,10.8808359825344
24,0.0136537247236535,0.0570136928809655,0.070667417604619,10.8808819737936
25,0.00848079178158173,0.0354348131328105,0.0439156049143922,10.8809106627997
26,0.00527379537301025,0.0220640040396892,0.0273377994126994,10.8809285351281
27,0.00328711960453359,0.0137429251306575,0.0170300447351911,10.8809397190757
28,0.00204648277239737,0.00857517070912648,0.0106216534815239,10.8809466786345
